day,event_start,side,ask,canonical_win,pnl_hold,pnl_lead_bid45_delay0,pnl_lead_bid45_delay0p5,pnl_lead_bid45_delay1,pnl_lead_bid45_delay2,pnl_lead_bid45_delay3,pnl_lead_bid45_delay5,pnl_lead_bid40_delay0,pnl_lead_bid40_delay0p5,pnl_lead_bid40_delay1,pnl_lead_bid40_delay2,pnl_lead_bid40_delay3,pnl_lead_bid40_delay5,signal_secs_lead_bid45_delay0,signal_secs_lead_bid45_delay0p5,signal_secs_lead_bid45_delay1,signal_secs_lead_bid45_delay2,signal_secs_lead_bid45_delay3,signal_secs_lead_bid45_delay5,signal_secs_lead_bid40_delay0,signal_secs_lead_bid40_delay0p5,signal_secs_lead_bid40_delay1,signal_secs_lead_bid40_delay2,signal_secs_lead_bid40_delay3,signal_secs_lead_bid40_delay5,exit_secs_lead_bid45_delay0,exit_secs_lead_bid45_delay0p5,exit_secs_lead_bid45_delay1,exit_secs_lead_bid45_delay2,exit_secs_lead_bid45_delay3,exit_secs_lead_bid45_delay5,exit_secs_lead_bid40_delay0,exit_secs_lead_bid40_delay0p5,exit_secs_lead_bid40_delay1,exit_secs_lead_bid40_delay2,exit_secs_lead_bid40_delay3,exit_secs_lead_bid40_delay5
2026-05-23,2026-05-23T18:50:00.000Z,1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T18:55:00.000Z,-1,0.850,1,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T19:10:00.000Z,1,0.520,0,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,-10.3360,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,
2026-05-23,2026-05-23T19:20:00.000Z,-1,0.690,1,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,4.2033,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T19:30:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T19:45:00.000Z,1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T20:25:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T20:45:00.000Z,1,0.730,1,3.4411,-6.6794,-6.6794,-5.7466,-4.5336,-4.8045,-3.3051,-6.6794,-6.6794,-5.7466,-4.5336,-4.8045,-3.3051,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,23.5,23.0,22.0,21.0,19.0,24.0,23.5,23.0,22.0,21.0,19.0
2026-05-23,2026-05-23T20:50:00.000Z,-1,0.910,0,-10.0630,-9.4470,-9.5501,-9.5501,-9.8583,-9.9607,-10.0630,-9.4470,-9.5501,-9.5501,-9.8583,-9.9607,-10.0630,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.0,4.5,3.5,2.5,,5.5,5.0,4.5,3.5,2.5,
2026-05-23,2026-05-23T21:15:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T21:30:00.000Z,1,0.730,1,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T21:40:00.000Z,-1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T22:30:00.000Z,1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T22:50:00.000Z,-1,0.730,0,-10.1890,-7.3398,-10.1890,-10.1890,-10.1890,-10.1890,-10.1890,-7.3398,-10.1890,-10.1890,-10.1890,-10.1890,-10.1890,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,,,,,
2026-05-23,2026-05-23T22:55:00.000Z,-1,0.550,1,7.7759,-5.4807,-4.9509,-4.9509,-5.8326,-6.1835,-4.5964,-5.4807,-4.9509,-4.9509,-5.8326,-6.1835,-4.5964,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.0,24.5,23.5,22.5,20.5,25.5,25.0,24.5,23.5,22.5,20.5
2026-05-23,2026-05-23T23:00:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T23:25:00.000Z,1,0.590,1,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T23:40:00.000Z,1,0.520,0,-10.3360,-6.1513,-5.7807,-5.7807,-6.1513,-7.6230,-7.9883,-6.1513,-5.7807,-5.7807,-6.1513,-7.6230,-7.9883,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.0,23.5,22.5,21.5,19.5,24.5,24.0,23.5,22.5,21.5,19.5
2026-05-23,2026-05-23T23:45:00.000Z,1,0.870,1,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,1.3458,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T23:50:00.000Z,1,0.670,1,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,4.6197,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-23,2026-05-23T23:55:00.000Z,1,0.810,1,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T00:15:00.000Z,1,0.650,1,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,5.0627,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T00:55:00.000Z,1,0.830,1,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,1.8690,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T01:00:00.000Z,1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T01:10:00.000Z,1,0.780,1,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T01:15:00.000Z,-1,0.710,0,-10.2030,-5.6355,-7.4088,-6.8667,-6.5945,-7.0025,-7.0025,-5.6355,-7.4088,-6.8667,-6.5945,-7.0025,-7.0025,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.5,20.0,19.0,18.0,16.0,21.0,20.5,20.0,19.0,18.0,16.0
2026-05-24,2026-05-24T01:25:00.000Z,-1,0.610,0,-10.2730,-3.5051,-3.5051,-3.9910,-5.2768,-6.2315,-6.3898,-4.3139,-5.2768,-5.4365,-6.3898,-6.3898,-5.5960,19.5,19.5,19.5,19.5,19.5,19.5,18.0,18.0,18.0,18.0,18.0,18.0,19.5,19.0,18.5,17.5,16.5,14.5,18.0,17.5,17.0,16.0,15.0,13.0
2026-05-24,2026-05-24T01:30:00.000Z,1,0.820,1,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,2.0081,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T01:35:00.000Z,-1,0.860,1,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T01:50:00.000Z,-1,0.730,1,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T01:55:00.000Z,1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T02:05:00.000Z,1,0.510,1,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,9.1668,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T02:35:00.000Z,1,0.810,1,2.1510,-6.1294,-6.1294,-6.1294,-7.3277,-7.2086,-7.3277,-6.1294,-6.1294,-6.1294,-7.3277,-7.2086,-7.3277,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.0,22.5,21.5,20.5,18.5,23.5,23.0,22.5,21.5,20.5,18.5
2026-05-24,2026-05-24T02:40:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T02:45:00.000Z,1,0.790,0,-10.1470,-6.4125,-6.4125,-7.1486,-7.3925,-7.6358,-8.2408,-6.4125,-6.4125,-7.1486,-7.3925,-7.6358,-8.2408,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.0,20.5,19.5,18.5,16.5,21.5,21.0,20.5,19.5,18.5,16.5
2026-05-24,2026-05-24T02:55:00.000Z,-1,0.590,1,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T03:20:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T03:50:00.000Z,-1,0.790,1,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T04:45:00.000Z,-1,0.890,0,-10.0770,-6.3233,-6.9805,-6.9805,-7.9557,-8.2779,-8.0632,-6.3233,-6.9805,-6.9805,-7.9557,-8.2779,-8.0632,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.0,23.5,22.5,21.5,19.5,24.5,24.0,23.5,22.5,21.5,19.5
2026-05-24,2026-05-24T04:50:00.000Z,1,0.810,1,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T04:55:00.000Z,-1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T05:00:00.000Z,-1,0.700,1,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,4.0043,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T05:10:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T05:20:00.000Z,-1,0.520,1,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T05:25:00.000Z,-1,0.810,1,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,2.1510,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T05:55:00.000Z,-1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T06:00:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T06:05:00.000Z,-1,0.510,0,-10.3430,-3.6004,-3.7925,-4.5582,-5.6984,-3.7925,-1.4692,-3.6004,-3.7925,-4.5582,-5.6984,-3.7925,-1.4692,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.5,7.0,6.0,5.0,3.0,8.0,7.5,7.0,6.0,5.0,3.0
2026-05-24,2026-05-24T06:10:00.000Z,-1,0.600,0,-10.2800,-10.1249,-10.1249,-10.1249,-10.2800,-10.2800,-10.2800,-10.1249,-10.1249,-10.1249,-10.2800,-10.2800,-10.2800,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.0,,,,3.0,2.5,2.0,,,
2026-05-24,2026-05-24T07:00:00.000Z,1,0.530,1,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T07:15:00.000Z,-1,0.910,0,-10.0630,-7.3539,-7.4600,-8.0935,-8.6172,-8.6172,-8.9295,-7.3539,-7.4600,-8.0935,-8.6172,-8.6172,-8.9295,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.0,10.5,9.5,8.5,6.5,11.5,11.0,10.5,9.5,8.5,6.5
2026-05-24,2026-05-24T07:25:00.000Z,1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T07:30:00.000Z,-1,0.560,0,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,-10.3080,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T07:50:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T07:55:00.000Z,-1,0.720,1,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,3.6234,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T08:00:00.000Z,-1,0.580,1,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,6.8612,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T08:10:00.000Z,-1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T08:40:00.000Z,-1,0.850,1,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T09:00:00.000Z,1,0.790,1,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T09:10:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T09:40:00.000Z,1,0.840,1,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,1.7332,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T09:45:00.000Z,-1,0.800,1,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,2.2975,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T09:50:00.000Z,1,0.550,1,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,7.7759,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T10:05:00.000Z,1,0.900,1,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,0.9856,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T10:40:00.000Z,-1,0.860,1,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,1.4718,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T11:05:00.000Z,-1,0.890,0,-10.0770,-8.9180,-8.8117,-8.8117,-8.9180,-8.8117,-9.3417,-8.9180,-8.8117,-8.8117,-8.9180,-8.8117,-9.3417,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,9.5,9.5,8.5,7.5,5.5,10.5,9.5,9.5,8.5,7.5,5.5
2026-05-24,2026-05-24T11:10:00.000Z,-1,0.590,1,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,6.5774,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T11:15:00.000Z,-1,0.880,1,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,1.2228,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T11:20:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T11:25:00.000Z,-1,0.780,1,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,2.6024,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T11:40:00.000Z,-1,0.710,0,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,-10.2030,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,,,,,,,,,,,,
2026-05-24,2026-05-24T11:55:00.000Z,1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T12:10:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T12:20:00.000Z,-1,0.890,1,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,1.1028,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T12:25:00.000Z,1,0.680,0,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,-10.2240,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T12:35:00.000Z,1,0.920,1,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,0.7592,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T12:50:00.000Z,-1,0.520,1,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,8.7986,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T12:55:00.000Z,1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T13:00:00.000Z,-1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T13:05:00.000Z,-1,0.530,1,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,8.4446,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T13:30:00.000Z,-1,0.600,1,6.3033,-5.5250,-1.7373,-1.4021,1.6567,-3.8933,2.1739,-5.5250,-1.7373,-1.4021,1.6567,-3.8933,2.1739,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.5,18.0,17.0,16.0,14.0,19.0,18.5,18.0,17.0,16.0,14.0
2026-05-24,2026-05-24T13:45:00.000Z,-1,0.610,1,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,6.0385,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T13:55:00.000Z,-1,0.720,0,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,-10.1960,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T14:05:00.000Z,1,0.850,1,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T14:35:00.000Z,1,0.750,1,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,3.0917,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T14:55:00.000Z,-1,0.930,1,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,0.6499,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T15:10:00.000Z,1,0.910,1,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,0.8711,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T15:15:00.000Z,-1,0.680,1,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,4.4084,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T15:20:00.000Z,-1,0.620,1,5.7824,-7.2208,-7.2208,-6.4454,-6.1337,-6.9114,-4.2443,-7.2208,-7.2208,-6.4454,-6.1337,-6.9114,-4.2443,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.0,22.5,21.5,20.5,18.5,23.5,23.0,22.5,21.5,20.5,18.5
2026-05-24,2026-05-24T15:30:00.000Z,1,0.940,0,-10.0420,-5.6501,-5.6501,-5.3334,-5.3334,-5.4391,-5.0153,-6.4880,-7.1102,-5.5446,-7.9315,-9.1455,-9.7445,14.0,14.0,14.0,14.0,14.0,14.0,8.0,8.0,8.0,8.0,8.0,8.0,14.0,13.5,13.0,12.0,11.0,9.0,8.0,7.5,7.0,6.0,5.0,3.0
2026-05-24,2026-05-24T15:35:00.000Z,1,0.790,1,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,2.4479,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T15:40:00.000Z,1,0.580,1,6.8612,-3.5170,-3.8570,-4.8712,-4.1960,-4.0266,-3.5170,-3.8570,-4.8712,-4.5341,-4.0266,-4.0266,-3.8570,9.5,9.5,9.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,8.5,7.5,6.5,4.5,9.0,8.5,8.0,7.0,6.0,4.0
2026-05-24,2026-05-24T15:45:00.000Z,-1,0.830,0,-10.1190,-9.6695,-9.6695,-9.7821,-9.1037,-9.3305,-9.7821,-9.6695,-9.6695,-9.7821,-9.1037,-9.3305,-9.7821,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.0,16.5,15.5,14.5,12.5,17.5,17.0,16.5,15.5,14.5,12.5
2026-05-24,2026-05-24T16:10:00.000Z,1,0.730,1,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,3.4411,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-24,2026-05-24T16:25:00.000Z,-1,0.940,1,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,0.5431,,,,,,,,,,,,,,,,,,,,,,,,
